timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms
2026-03-13T13:54:55.630973,80014.0,97887.0,100.0,85.0,299.99,5.231866825208087,1.0,0.0,2772.0,41.0,0.0,0.0,335.5286121368408,53.64439207145376,0
2026-03-13T13:54:57.667242,80014.0,97887.0,100.0,85.0,299.99,5.321046373365046,1.0,0.0,2808.0,41.0,0.0,0.0,335.5286121368408,53.676431423227925,0
2026-03-13T13:54:59.699913,80014.0,97887.0,100.0,85.0,299.99,5.380499405469674,1.0,0.0,2844.0,41.0,0.0,0.0,335.5286121368408,53.70857084382715,0
2026-03-13T13:55:01.730787,80014.0,97887.0,100.0,85.0,299.98,5.439952437574314,1.0,0.0,2881.0,41.0,0.0,0.0,335.5286121368408,53.74087129826345,0
2026-03-13T13:55:03.763155,80014.0,97887.0,100.0,85.0,300.01,5.499405469678953,1.0,0.0,2917.0,41.0,0.0,0.0,335.5286121368408,53.77270252640565,0
2026-03-13T13:55:05.792156,80014.0,97887.0,100.0,85.0,300.0,5.588585017835912,1.0,0.0,2953.0,41.0,0.0,0.0,335.5286121368408,53.79934214363124,0
2026-03-13T13:55:07.824850,80014.0,97887.0,100.0,85.0,299.99,5.648038049940551,1.0,0.0,2989.0,41.0,0.0,0.0,335.5286121368408,53.825628994979844,0
2026-03-13T13:55:09.855160,80014.0,97887.0,100.0,85.0,299.98,5.70749108204518,1.0,0.0,3026.0,41.0,0.0,0.0,335.5286121368408,53.85047054545418,0
2026-03-13T13:55:11.901446,80014.0,97887.0,100.0,85.0,300.0,5.8561236623067785,1.0,0.0,3100.0,41.0,0.0,0.0,335.5286121368408,53.899236294288194,0
2026-03-13T13:55:13.936864,80014.0,97887.0,100.0,86.0,299.99,5.915576694411417,1.0,0.0,3137.0,41.0,0.0,0.0,335.5286121368408,53.918808581951154,0
2026-03-13T13:55:15.966996,80014.0,97887.0,100.0,86.0,299.99,5.975029726516057,1.0,0.0,3174.0,41.0,0.0,0.0,335.5286121368408,53.937766184052975,0
2026-03-13T13:55:17.998410,80014.0,97887.0,100.0,86.0,300.0,6.064209274673004,1.0,0.0,3210.0,41.0,0.0,0.0,335.5286121368408,53.95606801308839,0
2026-03-13T13:55:20.031020,80014.0,97887.0,100.0,86.0,300.03,6.123662306777645,1.0,0.0,3247.0,41.0,0.0,0.0,335.5286121368408,53.97438513709135,0
2026-03-13T13:55:22.067821,80014.0,97887.0,100.0,86.0,300.0,6.183115338882283,1.0,0.0,3283.0,41.0,0.0,0.0,335.5286121368408,54.002823486289174,0
2026-03-13T13:55:24.101475,80014.0,97887.0,100.0,86.0,299.99,6.242568370986923,1.0,0.0,3319.0,41.0,0.0,0.0,335.5286121368408,54.03104783484061,0
2026-03-13T13:55:26.143703,80014.0,97887.0,100.0,86.0,300.01,6.33174791914387,1.0,0.0,3355.0,41.0,0.0,0.0,335.5286121368408,54.05875370930223,0
2026-03-13T13:55:28.180074,80014.0,97887.0,100.0,86.0,300.01,6.391200951248511,1.0,0.0,3391.0,41.0,0.0,0.0,335.5286121368408,54.086066274630916,0
2026-03-13T13:55:30.211566,80014.0,97887.0,100.0,86.0,300.0,6.450653983353149,1.0,0.0,3427.0,41.0,0.0,0.0,335.5286121368408,54.111121293053,0
2026-03-13T13:55:32.247628,80014.0,97887.0,100.0,86.0,299.99,6.510107015457789,1.0,0.0,3463.0,41.0,0.0,0.0,335.5286121368408,54.13637550895464,0
2026-03-13T13:55:34.281871,80014.0,97887.0,100.0,86.0,299.99,6.599286563614748,1.0,0.0,3499.0,41.0,0.0,0.0,335.5286121368408,54.16109921612393,0
2026-03-13T13:55:36.408787,80014.0,97887.0,100.0,86.0,300.02,6.658739595719377,1.0,0.0,3536.0,41.0,0.0,0.0,335.5286121368408,54.186096656860066,0
2026-03-13T13:55:38.490019,80014.0,97887.0,100.0,86.0,300.0,6.718192627824015,1.0,0.0,3573.0,41.0,0.0,0.0,335.5286121368408,54.20488946276577,0
2026-03-13T13:55:40.650206,80014.0,97887.0,100.0,86.0,299.99,6.807372175980975,1.0,0.0,3612.0,41.0,0.0,0.0,335.5286121368408,54.22451955912541,0
2026-03-13T13:55:42.681552,80014.0,97887.0,100.0,86.0,299.99,6.926278240190253,1.0,0.0,3686.0,41.0,0.0,0.0,335.5286121368408,54.2605825945728,0
2026-03-13T13:55:44.713173,80014.0,97887.0,100.0,86.0,300.01,7.015457788347201,1.0,0.0,3723.0,41.0,0.0,0.0,335.5286121368408,54.277896789360376,0
2026-03-13T13:55:46.748404,80014.0,97887.0,100.0,86.0,299.96,7.074910820451841,1.0,0.0,3759.0,41.0,0.0,0.0,335.5286121368408,54.2953863935607,0
